sample_id,station,month,fapar,modis_blue,modis_red,modis_nir,modis_mir,modis_evi,modis_ndvi,modis_lst_day_p05,modis_lst_day_p50,modis_lst_day_p95,modis_lst_night_p05,modis_lst_night_p50,modis_lst_night_p95,wv_yearly_p25,wv_yearly_p50,wv_yearly_p75,wv_monthly_lt_p50,wv_monthly_lt_p25,wv_monthly_lt_p75,wv_monthly_lt_sd,wv_monthly_ts_raw,wv_monthly_ts_smooth,accum_pr_monthly,dtm_slope,dtm_aspect-cosine,dtm_aspect-sine,dtm_downlslope.curvature,dtm_upslope.curvature,dtm_elevation,dtm_cti,dtm_neg.openess,dtm_pos.openess,dtm_vbf
1789,11,2,0.5197223,225.0,461.0,1008.0,606.0,1188.0,3980.0,13888.0,14296.0,14616.0,13888.0,14048.0,14176.0,1081.0,2062.0,3632.0,818.0,731.0,935.0,158.0,679.0,791.0,1342.0,0.0,-5372.0,822.0,-2.0,6.0,27.0,593.0,157.0,157.0,856.0
1790,6,10,0.06895,579.0,1006.0,1985.0,2304.0,1687.0,3272.0,14456.0,14776.0,15184.0,14456.0,13664.0,13952.0,446.0,608.0,1198.0,655.0,621.0,730.0,77.0,619.0,799.0,328.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
1791,14,5,0.68325144,406.0,647.0,2242.0,1085.0,3072.0,5544.0,15208.0,15280.0,15352.0,15208.0,14840.0,14912.0,3352.0,3592.0,3939.0,3560.0,3338.0,3689.0,281.0,3510.0,3444.0,9856.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1792,52,12,0.80447245,166.0,418.0,981.0,952.0,1271.0,4264.0,13904.0,13976.0,14288.0,13904.0,13720.0,13888.0,623.0,1212.0,1840.0,547.0,498.0,647.0,107.0,620.0,613.0,15866.0,10.0,-4753.0,-876.0,-13.0,13.0,351.0,-2414.0,153.0,155.0,14.0
1793,24,6,0.013146315,817.0,1936.0,2864.0,3528.0,1246.0,1878.0,15992.0,16168.0,16360.0,15992.0,14696.0,14864.0,669.0,735.0,1331.0,1329.0,1141.0,1398.0,228.0,1377.0,1504.0,1607.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
1794,55,4,0.361796,361.0,551.0,2576.0,1131.0,3832.0,6140.0,14304.0,14736.0,14864.0,14304.0,14080.0,14400.0,713.0,1237.0,2557.0,1109.0,989.0,1250.0,199.0,900.0,1298.0,1058.0,1.0,9485.0,-213.0,-4.0,-1.0,14.0,606.0,157.0,156.0,654.0
1795,13,9,0.52666664,304.0,522.0,3032.0,789.0,4520.0,6868.0,15104.0,15256.0,15336.0,15104.0,14840.0,14920.0,3140.0,3875.0,3930.0,3981.0,3770.0,4317.0,342.0,4408.0,4196.0,7866.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
1796,54,3,0.3665424,240.0,490.0,1184.0,1330.0,1408.0,4116.0,14096.0,14272.0,14624.0,14096.0,13784.0,14248.0,655.0,1271.0,2324.0,634.0,544.0,766.0,134.0,668.0,774.0,485.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
1797,17,1,0.8727587,228.0,478.0,1755.0,525.0,2576.0,5720.0,13184.0,13456.0,13824.0,13184.0,13352.0,13472.0,594.0,1006.0,1730.0,390.0,318.0,439.0,93.0,599.0,416.0,12412.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
1798,74,9,0.1055,397.0,807.0,2608.0,1400.0,2988.0,5160.0,14056.0,14720.0,15024.0,14056.0,13992.0,14264.0,540.0,682.0,1752.0,1457.0,1322.0,1548.0,198.0,1706.0,1498.0,648.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
1799,52,7,0.9821415,87.0,154.0,3408.0,370.0,5976.0,9112.0,14960.0,15104.0,15144.0,14960.0,14624.0,14720.0,696.0,1531.0,2191.0,2876.0,2522.0,3210.0,407.0,3208.0,3183.0,18021.0,10.0,-4753.0,-876.0,-13.0,13.0,351.0,-2414.0,153.0,155.0,14.0
1800,21,8,0.9084895,131.0,194.0,2256.0,486.0,4148.0,8368.0,15040.0,15104.0,15208.0,15040.0,14712.0,14872.0,1320.0,2116.0,2897.0,4206.0,3532.0,4461.0,633.0,3468.0,3511.0,1481.0,0.0,-4634.0,807.0,-13.0,0.0,39.0,10658.0,157.0,156.0,875.0
1801,8,8,0.077366665,567.0,979.0,1958.0,2214.0,1950.0,3436.0,15560.0,15744.0,15856.0,15560.0,14288.0,14392.0,446.0,608.0,1198.0,1453.0,1314.0,1555.0,169.0,1520.0,1431.0,535.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
1802,25,5,0.0182,743.0,1818.0,2568.0,3230.0,1015.0,1666.0,15728.0,15944.0,16344.0,15728.0,14344.0,14680.0,632.0,784.0,1670.0,787.0,731.0,879.0,122.0,783.0,1041.0,77.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
1803,12,12,0.868,150.0,233.0,3244.0,510.0,5568.0,8656.0,14904.0,15040.0,15088.0,14904.0,14760.0,14808.0,3230.0,3906.0,4054.0,3204.0,2941.0,3353.0,300.0,3363.0,3511.0,426.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1804,17,6,0.904894,94.0,181.0,3364.0,471.0,5696.0,9024.0,14528.0,14720.0,14936.0,14528.0,14368.0,14464.0,497.0,895.0,1652.0,2101.0,1879.0,2179.0,225.0,1876.0,1843.0,320.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
1805,103,6,0.0,1634.0,4912.0,5960.0,7520.0,763.0,929.0,15824.0,15912.0,16080.0,15824.0,14952.0,15040.0,1092.0,1253.0,1995.0,1420.0,1320.0,1637.0,258.0,2034.0,1907.0,2.0,0.0,-4901.0,827.0,-1.0,1.0,578.0,301.0,157.0,157.0,696.0
1806,6,11,0.024618493,660.0,1107.0,1591.0,2666.0,939.0,1853.0,14024.0,14304.0,14888.0,14024.0,13312.0,13824.0,466.0,661.0,1105.0,469.0,441.0,513.0,62.0,516.0,559.0,131.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
1807,14,6,0.6314753,449.0,743.0,2242.0,1169.0,2954.0,5016.0,15192.0,15272.0,15352.0,15192.0,14840.0,14912.0,3352.0,3592.0,3939.0,3638.0,3429.0,3907.0,299.0,3638.0,3667.0,4113.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1808,39,8,0.062,456.0,922.0,2606.0,1449.0,2864.0,4784.0,14432.0,14624.0,14720.0,14432.0,13944.0,14016.0,261.0,345.0,510.0,578.0,534.0,623.0,74.0,578.0,555.0,828.0,9.0,-9555.0,148.0,5.0,37.0,3513.0,-2751.0,147.0,156.0,0.0
1809,7,7,0.13906667,511.0,858.0,2004.0,1890.0,2088.0,3884.0,15392.0,15688.0,15840.0,15392.0,14384.0,14488.0,480.0,661.0,1178.0,1548.0,1388.0,1655.0,173.0,1622.0,1539.0,381.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
1810,74,2,0.038078353,732.0,1505.0,2412.0,2258.0,1419.0,2312.0,12936.0,13248.0,13600.0,12936.0,13040.0,13312.0,636.0,876.0,1472.0,426.0,379.0,462.0,74.0,426.0,474.0,1301.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
1811,74,11,0.061301857,550.0,1078.0,2192.0,1531.0,1917.0,3408.0,12712.0,14000.0,14392.0,12712.0,13352.0,13856.0,635.0,981.0,1518.0,551.0,517.0,644.0,107.0,793.0,838.0,366.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
1812,37,11,0.045674,663.0,1431.0,2722.0,1858.0,1975.0,3108.0,13072.0,13384.0,13944.0,13072.0,13256.0,13496.0,220.0,322.0,470.0,251.0,231.0,277.0,31.0,213.0,247.0,5146.0,8.0,-8256.0,564.0,3.0,53.0,3521.0,-2768.0,148.0,157.0,0.0
1813,5,7,0.960067,195.0,397.0,3832.0,707.0,6116.0,8200.0,15096.0,15184.0,15232.0,15096.0,14632.0,14680.0,844.0,1623.0,2508.0,3074.0,2628.0,3341.0,436.0,3144.0,3277.0,16131.0,1.0,7876.0,504.0,-3.0,1.0,183.0,234.0,157.0,156.0,481.0
1814,19,8,0.929661,90.0,200.0,3078.0,433.0,5376.0,8856.0,14552.0,14744.0,14920.0,14552.0,14440.0,14600.0,522.0,782.0,1690.0,2283.0,2039.0,2445.0,351.0,2283.0,2165.0,22795.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
1815,24,9,0.00815,600.0,1472.0,2364.0,2466.0,1428.0,2456.0,15280.0,15584.0,15808.0,15280.0,14512.0,14632.0,611.0,879.0,1422.0,1638.0,1461.0,1837.0,241.0,1701.0,1718.0,378.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
1816,53,5,0.58166665,172.0,309.0,4552.0,542.0,7044.0,8736.0,14576.0,14736.0,14952.0,14576.0,14480.0,14728.0,666.0,1129.0,2452.0,1838.0,1620.0,2029.0,366.0,2032.0,1937.0,762.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
1817,14,12,0.843,233.0,396.0,3176.0,599.0,5044.0,7596.0,15064.0,15136.0,15168.0,15064.0,14768.0,14784.0,3179.0,3431.0,3805.0,3204.0,2941.0,3353.0,300.0,3328.0,3318.0,256.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1818,8,8,0.0159,613.0,1034.0,1682.0,2392.0,1218.0,2392.0,15512.0,15856.0,16056.0,15512.0,14320.0,14432.0,473.0,713.0,1133.0,1453.0,1314.0,1555.0,169.0,1309.0,1281.0,272.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
1819,7,8,0.008866667,756.0,1249.0,2210.0,2728.0,1784.0,2860.0,15480.0,15920.0,16096.0,15480.0,14392.0,14520.0,470.0,646.0,1185.0,1453.0,1314.0,1555.0,169.0,1483.0,1382.0,3813.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
1820,52,7,0.97388667,130.0,188.0,4640.0,546.0,7316.0,9160.0,14888.0,15008.0,15080.0,14888.0,14672.0,14776.0,716.0,1223.0,2287.0,2876.0,2522.0,3210.0,407.0,3321.0,3038.0,1005.0,10.0,-4753.0,-876.0,-13.0,13.0,351.0,-2414.0,153.0,155.0,14.0
1821,74,5,0.026,418.0,785.0,2624.0,1698.0,3236.0,5344.0,14272.0,15080.0,15352.0,14272.0,14112.0,14392.0,540.0,682.0,1752.0,1093.0,929.0,1186.0,208.0,1618.0,1486.0,931.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
1822,18,10,0.93477,133.0,281.0,1993.0,490.0,3226.0,7256.0,14080.0,14232.0,14568.0,14080.0,13912.0,14296.0,472.0,1233.0,2104.0,1042.0,956.0,1119.0,159.0,1478.0,1463.0,8616.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
1823,103,9,0.0,1602.0,4792.0,5796.0,6844.0,766.0,938.0,15568.0,15784.0,15904.0,15568.0,14848.0,14928.0,950.0,1351.0,1684.0,1951.0,1839.0,2135.0,235.0,2131.0,2072.0,25.0,0.0,-4901.0,827.0,-1.0,1.0,578.0,301.0,157.0,157.0,696.0
1824,11,4,0.914563,125.0,215.0,3374.0,347.0,5884.0,8800.0,14616.0,14728.0,14920.0,14616.0,14424.0,14624.0,1064.0,1837.0,3508.0,1573.0,1494.0,1664.0,194.0,1582.0,1671.0,1305.0,0.0,-5372.0,822.0,-2.0,6.0,27.0,593.0,157.0,157.0,856.0
1825,73,12,0.10380469,580.0,1237.0,2412.0,1867.0,1895.0,3218.0,12512.0,13104.0,13584.0,12512.0,13104.0,13336.0,499.0,803.0,1507.0,511.0,447.0,589.0,88.0,611.0,513.0,18.0,1.0,5685.0,788.0,0.0,0.0,584.0,3795.0,157.0,157.0,257.0
1826,74,10,0.053,474.0,857.0,2388.0,1678.0,2516.0,4480.0,13392.0,14256.0,14648.0,13392.0,13744.0,14024.0,656.0,802.0,1552.0,885.0,766.0,944.0,146.0,885.0,1046.0,47.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
1827,54,11,0.85994416,185.0,339.0,1754.0,554.0,2498.0,6168.0,13968.0,14208.0,14632.0,13968.0,13872.0,14312.0,787.0,1426.0,2403.0,809.0,685.0,868.0,113.0,814.0,956.0,361.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
1828,102,11,0.0,2256.0,4848.0,5728.0,6352.0,787.0,822.0,14840.0,15312.0,15704.0,14840.0,14480.0,14824.0,1074.0,1485.0,2330.0,1245.0,1063.0,1338.0,174.0,1330.0,1436.0,0.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
1829,13,2,0.794,158.0,242.0,2754.0,535.0,4580.0,8360.0,15008.0,15128.0,15168.0,15008.0,14712.0,14768.0,3394.0,3754.0,4036.0,2703.0,2473.0,2946.0,324.0,2880.0,2991.0,244.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
1830,7,5,0.0529,674.0,1106.0,2110.0,2566.0,2036.0,3544.0,14752.0,15272.0,15512.0,14752.0,14024.0,14208.0,446.0,608.0,1198.0,892.0,827.0,962.0,107.0,917.0,990.0,1262.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
1831,12,7,0.61,398.0,633.0,3064.0,1180.0,4112.0,6444.0,15048.0,15176.0,15280.0,15048.0,14824.0,14864.0,3130.0,3625.0,4024.0,3602.0,3410.0,3903.0,287.0,4001.0,4008.0,7454.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1832,45,3,0.016696831,765.0,1318.0,2088.0,2388.0,1361.0,2280.0,14536.0,14736.0,15232.0,14536.0,13488.0,13712.0,517.0,646.0,903.0,496.0,454.0,542.0,60.0,526.0,539.0,391.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
1833,17,4,0.800766,205.0,410.0,2172.0,951.0,3216.0,6644.0,14008.0,14616.0,14760.0,14008.0,13872.0,14408.0,512.0,915.0,1762.0,640.0,611.0,759.0,126.0,734.0,914.0,1106.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
1834,11,12,0.856227,200.0,439.0,1494.0,688.0,1950.0,4728.0,14152.0,14320.0,14504.0,14152.0,14000.0,14120.0,1081.0,2062.0,3632.0,892.0,776.0,1007.0,200.0,973.0,1042.0,22626.0,0.0,-5372.0,822.0,-2.0,6.0,27.0,593.0,157.0,157.0,856.0
1835,43,11,0.018289821,750.0,1315.0,2033.0,2358.0,1172.0,2016.0,13864.0,14272.0,15016.0,13864.0,13240.0,13648.0,509.0,671.0,796.0,505.0,446.0,547.0,80.0,493.0,514.0,2760.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
1836,21,3,0.6676437,237.0,409.0,1958.0,975.0,2928.0,6312.0,14776.0,14960.0,15208.0,14776.0,14336.0,14584.0,1426.0,1807.0,3526.0,1261.0,1070.0,1343.0,262.0,1472.0,1457.0,505.0,0.0,-4634.0,807.0,-13.0,0.0,39.0,10658.0,157.0,156.0,875.0
1837,22,11,0.6214578,238.0,449.0,2172.0,981.0,3294.0,6576.0,14416.0,14784.0,15072.0,14416.0,14040.0,14440.0,1316.0,1811.0,3414.0,1279.0,1134.0,1417.0,259.0,1469.0,1713.0,180.0,2.0,431.0,-937.0,-12.0,2.0,43.0,1710.0,157.0,156.0,873.0
1838,57,9,0.927,200.0,274.0,2634.0,482.0,4608.0,8088.0,14552.0,14792.0,15048.0,14552.0,14480.0,14648.0,713.0,1237.0,2557.0,2186.0,1966.0,2458.0,429.0,2434.0,2349.0,738.0,1.0,9485.0,-213.0,-4.0,-1.0,14.0,606.0,157.0,156.0,654.0
1839,103,8,0.0,1596.0,4780.0,5808.0,7008.0,788.0,971.0,15792.0,15864.0,15984.0,15792.0,14928.0,15064.0,950.0,1351.0,1684.0,2545.0,2278.0,2727.0,375.0,2759.0,2298.0,35.0,0.0,-4901.0,827.0,-1.0,1.0,578.0,301.0,157.0,157.0,696.0
1840,11,9,0.9038244,115.0,214.0,2442.0,371.0,4520.0,8456.0,14816.0,14912.0,15088.0,14816.0,14728.0,14880.0,1154.0,1785.0,3115.0,2631.0,2388.0,3090.0,470.0,2937.0,3135.0,12364.0,0.0,-5372.0,822.0,-2.0,6.0,27.0,593.0,157.0,157.0,856.0
1841,68,8,0.943075,135.0,218.0,3540.0,509.0,5980.0,8864.0,14480.0,14624.0,14704.0,14480.0,14352.0,14440.0,497.0,727.0,1744.0,1844.0,1682.0,2055.0,269.0,1844.0,1856.0,8787.0,2.0,8999.0,384.0,0.0,8.0,525.0,-578.0,156.0,157.0,361.0
1842,24,2,0.0035047,714.0,1700.0,2338.0,3128.0,910.0,1573.0,14456.0,14840.0,15208.0,14456.0,13624.0,13920.0,617.0,791.0,1638.0,471.0,428.0,535.0,90.0,441.0,406.0,305.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
1843,6,9,0.02015,594.0,996.0,1609.0,2332.0,1126.0,2304.0,15032.0,15552.0,15808.0,15032.0,14016.0,14240.0,473.0,713.0,1133.0,1013.0,894.0,1084.0,124.0,1075.0,1070.0,81.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
1844,49,4,0.014,1041.0,2046.0,3080.0,3102.0,1478.0,2072.0,15288.0,15608.0,15832.0,15288.0,14360.0,14488.0,726.0,870.0,1570.0,685.0,627.0,727.0,78.0,746.0,734.0,147.0,2.0,6952.0,-718.0,-3.0,-1.0,992.0,1547.0,156.0,156.0,116.0
1845,17,9,0.9225725,135.0,301.0,2784.0,482.0,4452.0,7900.0,14288.0,14544.0,14712.0,14288.0,14208.0,14432.0,521.0,845.0,1690.0,1607.0,1419.0,1721.0,199.0,1660.0,1695.0,15683.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
1846,38,8,0.1315,516.0,955.0,2532.0,1552.0,2698.0,4560.0,14440.0,14576.0,14728.0,14440.0,13928.0,13968.0,278.0,333.0,562.0,578.0,534.0,623.0,74.0,657.0,636.0,2368.0,9.0,-9555.0,148.0,5.0,37.0,3513.0,-2751.0,147.0,156.0,0.0
1847,6,6,0.11936667,571.0,1056.0,1933.0,2056.0,1668.0,3070.0,15080.0,15792.0,16072.0,15080.0,14336.0,14440.0,473.0,713.0,1133.0,1166.0,1051.0,1269.0,157.0,1386.0,1269.0,318.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
1848,56,1,0.50410116,321.0,568.0,1378.0,1274.0,1628.0,4160.0,13448.0,13800.0,14088.0,13448.0,13504.0,13712.0,722.0,1414.0,2531.0,515.0,448.0,562.0,75.0,556.0,542.0,329.0,1.0,-3085.0,416.0,-4.0,0.0,12.0,2786.0,157.0,157.0,653.0
1849,13,6,0.61,339.0,523.0,3116.0,892.0,4596.0,7136.0,15088.0,15136.0,15272.0,15088.0,14808.0,14824.0,3194.0,3489.0,3843.0,3608.0,3441.0,3919.0,307.0,3506.0,3559.0,897.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
1850,9,4,0.93277,128.0,243.0,4090.0,562.0,6752.0,8976.0,14776.0,14848.0,15064.0,14776.0,14520.0,14680.0,1154.0,1932.0,2793.0,1573.0,1494.0,1664.0,194.0,1990.0,1904.0,1021.0,0.0,-9030.0,-415.0,-5.0,6.0,28.0,-820.0,157.0,157.0,856.0
1851,102,12,0.0,2272.0,4928.0,5752.0,6252.0,730.0,774.0,14784.0,14936.0,15304.0,14784.0,14152.0,14448.0,1074.0,1485.0,2330.0,1040.0,885.0,1109.0,168.0,800.0,953.0,0.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
1852,18,5,0.7674123,203.0,398.0,2544.0,671.0,4000.0,7296.0,14184.0,14552.0,14896.0,14184.0,14112.0,14376.0,535.0,865.0,1710.0,1274.0,1051.0,1608.0,349.0,1055.0,1233.0,973.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
1853,13,12,0.7745,117.0,256.0,3222.0,479.0,5496.0,8576.0,14992.0,15032.0,15072.0,14992.0,14728.0,14808.0,3373.0,3602.0,4004.0,3125.0,2974.0,3392.0,314.0,3629.0,3543.0,2590.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
1854,102,1,0.0,2240.0,4736.0,5648.0,6584.0,810.0,857.0,14944.0,15064.0,15336.0,14944.0,14248.0,14464.0,1236.0,1411.0,1862.0,895.0,844.0,997.0,155.0,1261.0,1042.0,0.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
1855,14,3,0.769,282.0,502.0,2870.0,831.0,4296.0,7176.0,15136.0,15200.0,15224.0,15136.0,14728.0,14768.0,3105.0,3836.0,3897.0,2815.0,2660.0,2974.0,238.0,2910.0,2966.0,123.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1856,38,4,0.037914243,3272.0,2564.0,3148.0,1714.0,755.0,1020.0,13264.0,13680.0,13832.0,13264.0,13328.0,13592.0,230.0,350.0,444.0,310.0,298.0,334.0,35.0,355.0,349.0,10657.0,9.0,-9555.0,148.0,5.0,37.0,3513.0,-2751.0,147.0,156.0,0.0
1857,53,7,0.8695,150.0,213.0,4288.0,544.0,7024.0,9048.0,14888.0,14992.0,15048.0,14888.0,14576.0,14752.0,787.0,1426.0,2403.0,2785.0,2509.0,3243.0,418.0,2617.0,2812.0,1765.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
1858,23,6,0.873606,228.0,398.0,3202.0,931.0,5012.0,7768.0,15216.0,15288.0,15544.0,15216.0,14808.0,14864.0,1144.0,2211.0,3416.0,3640.0,3281.0,3873.0,445.0,3397.0,3649.0,1161.0,1.0,9548.0,-270.0,-8.0,3.0,42.0,400.0,157.0,156.0,875.0
1859,7,12,0.022261038,811.0,1258.0,1800.0,2576.0,1122.0,1934.0,13616.0,13936.0,14336.0,13616.0,13272.0,13416.0,470.0,646.0,1185.0,412.0,382.0,446.0,34.0,475.0,420.0,483.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
1860,14,3,0.664,370.0,565.0,2452.0,942.0,3560.0,6312.0,15136.0,15256.0,15360.0,15136.0,14776.0,14808.0,3230.0,3906.0,4054.0,2815.0,2660.0,2974.0,238.0,2917.0,3089.0,450.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
1861,22,8,0.7392,134.0,287.0,2284.0,527.0,3836.0,7768.0,15024.0,15088.0,15168.0,15024.0,14696.0,14816.0,1472.0,1848.0,3498.0,4184.0,3556.0,4506.0,586.0,4500.0,4017.0,1162.0,2.0,431.0,-937.0,-12.0,2.0,43.0,1710.0,157.0,156.0,873.0
1862,43,7,0.00495,815.0,1498.0,2280.0,2704.0,1241.0,1989.0,15968.0,16088.0,16264.0,15968.0,14432.0,14568.0,613.0,719.0,919.0,1092.0,1036.0,1175.0,169.0,1060.0,1011.0,48.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
1863,39,4,0.017079184,2975.0,3978.0,3924.0,1041.0,16.0,62.0,13376.0,13624.0,13800.0,13376.0,13312.0,13528.0,225.0,325.0,491.0,310.0,298.0,334.0,35.0,405.0,379.0,1066.0,9.0,-9555.0,148.0,5.0,37.0,3513.0,-2751.0,147.0,156.0,0.0
1864,69,8,0.939762,149.0,265.0,3216.0,486.0,5544.0,8416.0,14512.0,14704.0,14800.0,14512.0,14432.0,14576.0,554.0,887.0,1687.0,1844.0,1682.0,2055.0,269.0,1999.0,1931.0,8820.0,2.0,9094.0,-308.0,0.0,3.0,521.0,-106.0,157.0,156.0,356.0
1865,23,6,0.757827,147.0,317.0,3074.0,746.0,4912.0,8172.0,15120.0,15216.0,15272.0,15120.0,14736.0,14816.0,1242.0,2038.0,3388.0,3640.0,3281.0,3873.0,445.0,3881.0,3520.0,11614.0,1.0,9548.0,-270.0,-8.0,3.0,42.0,400.0,157.0,156.0,875.0
1866,103,3,0.0,1683.0,5088.0,6136.0,7760.0,772.0,933.0,15104.0,15416.0,15656.0,15104.0,14432.0,14712.0,1092.0,1253.0,1995.0,862.0,768.0,1054.0,219.0,1082.0,1059.0,0.0,0.0,-4901.0,827.0,-1.0,1.0,578.0,301.0,157.0,157.0,696.0
1867,9,6,0.90886,140.0,235.0,4088.0,576.0,6656.0,8952.0,14752.0,14992.0,15056.0,14752.0,14728.0,14848.0,1154.0,1932.0,2793.0,3519.0,3310.0,3722.0,422.0,2604.0,3164.0,2422.0,0.0,-9030.0,-415.0,-5.0,6.0,28.0,-820.0,157.0,157.0,856.0
1868,54,7,0.917,112.0,169.0,3658.0,411.0,6260.0,9184.0,14880.0,14960.0,15048.0,14880.0,14640.0,14752.0,655.0,1271.0,2324.0,2785.0,2509.0,3243.0,418.0,2949.0,2824.0,1802.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
1869,17,4,0.749923,223.0,360.0,1692.0,962.0,2740.0,6476.0,14296.0,14544.0,14712.0,14296.0,13896.0,14176.0,479.0,1207.0,2097.0,640.0,611.0,759.0,126.0,982.0,1115.0,18570.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
1870,44,2,0.015750814,591.0,1048.0,1536.0,1677.0,911.0,1888.0,13408.0,14000.0,14800.0,13408.0,13520.0,13688.0,523.0,587.0,1031.0,456.0,417.0,488.0,65.0,483.0,459.0,398.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
1871,9,5,0.936,119.0,235.0,4544.0,550.0,7152.0,8992.0,14800.0,14944.0,15064.0,14800.0,14640.0,14736.0,1154.0,1932.0,2793.0,2343.0,2205.0,2553.0,391.0,2177.0,2442.0,1022.0,0.0,-9030.0,-415.0,-5.0,6.0,28.0,-820.0,157.0,157.0,856.0
1872,50,7,0.003835,996.0,1824.0,2890.0,2960.0,1632.0,2268.0,15728.0,16024.0,16200.0,15728.0,14832.0,14904.0,753.0,1036.0,1440.0,2391.0,2068.0,2640.0,505.0,2445.0,2135.0,6690.0,3.0,6647.0,-713.0,-3.0,-1.0,990.0,1144.0,156.0,156.0,117.0
1873,21,6,0.829,212.0,386.0,2808.0,948.0,4444.0,7908.0,15064.0,15240.0,15384.0,15064.0,14712.0,14816.0,1057.0,1780.0,3253.0,3640.0,3281.0,3873.0,445.0,3732.0,3568.0,1310.0,0.0,-4634.0,807.0,-13.0,0.0,39.0,10658.0,157.0,156.0,875.0
